timestamp,region,temperature_c,it_load_mw,carbon_intensity_gco2,water_usage_l
2026-01-21 20:00:00,Ireland,12.33,40.67,296.0,4.16
2026-01-21 21:00:00,Ireland,11.96,36.36,312.48,0.98
2026-01-21 22:00:00,Ireland,10.19,33.32,244.23,2.23
2026-01-21 23:00:00,Ireland,6.7,33.83,260.78,4.26
2026-01-22 00:00:00,Ireland,8.71,31.75,222.96,3.21
2026-01-22 01:00:00,Ireland,10.49,28.91,293.29,3.72
2026-01-22 02:00:00,Ireland,5.91,28.96,180.7,4.14
2026-01-22 03:00:00,Ireland,7.62,38.19,279.69,3.98
2026-01-22 04:00:00,Ireland,6.67,40.47,217.1,0.55
2026-01-22 05:00:00,Ireland,14.48,41.6,193.89,4.67
2026-01-22 06:00:00,Ireland,8.25,49.67,193.71,1.86
2026-01-22 07:00:00,Ireland,11.78,53.31,239.63,1.44
2026-01-22 08:00:00,Ireland,11.25,58.49,146.24,4.4
2026-01-22 09:00:00,Ireland,13.43,64.19,201.23,4.7
2026-01-22 10:00:00,Ireland,15.82,69.04,294.98,4.76
2026-01-22 11:00:00,Ireland,15.57,73.95,224.71,2.12
2026-01-22 12:00:00,Ireland,14.98,66.34,188.32,0.81
2026-01-22 13:00:00,Ireland,14.88,68.86,295.07,4.58
2026-01-22 14:00:00,Ireland,12.97,67.39,88.45,4.23
2026-01-22 15:00:00,Ireland,19.04,68.85,193.58,2.74
2026-01-22 16:00:00,Ireland,14.61,62.09,204.32,0.76
2026-01-22 17:00:00,Ireland,14.86,55.18,283.83,1.44
2026-01-22 18:00:00,Ireland,12.13,47.65,318.64,3.29
2026-01-22 19:00:00,Ireland,12.74,46.33,216.33,4.88
2026-01-22 20:00:00,Ireland,12.87,40.02,219.71,3.03
2026-01-22 21:00:00,Ireland,12.87,35.72,199.75,2.89
2026-01-22 22:00:00,Ireland,7.33,36.62,329.17,0.31
2026-01-22 23:00:00,Ireland,5.66,29.98,242.26,0.31
2026-01-23 00:00:00,Ireland,5.61,27.72,221.28,0.34
2026-01-23 01:00:00,Ireland,7.55,31.49,242.98,1.48
2026-01-23 02:00:00,Ireland,8.04,30.94,302.77,2.21
2026-01-23 03:00:00,Ireland,8.69,36.04,340.18,1.84
2026-01-23 04:00:00,Ireland,7.86,42.91,278.0,2.55
2026-01-23 05:00:00,Ireland,8.12,44.56,264.87,2.71
2026-01-23 06:00:00,Ireland,9.9,52.4,292.7,1.08
2026-01-23 07:00:00,Ireland,9.38,54.0,289.88,1.82
2026-01-23 08:00:00,Ireland,14.03,63.0,233.23,0.24
2026-01-23 09:00:00,Ireland,10.42,63.6,160.59,2.36
2026-01-23 10:00:00,Ireland,13.54,65.5,171.38,2.6
2026-01-23 11:00:00,Ireland,16.03,70.89,98.28,4.67
2026-01-23 12:00:00,Ireland,12.95,70.87,206.73,1.4
2026-01-23 13:00:00,Ireland,12.03,69.75,315.08,1.21
2026-01-23 14:00:00,Ireland,14.68,66.18,175.68,0.02
2026-01-23 15:00:00,Ireland,12.43,64.93,208.91,3.0
2026-01-23 16:00:00,Ireland,15.77,59.64,256.71,3.64
2026-01-23 17:00:00,Ireland,17.19,55.28,254.34,4.44
2026-01-23 18:00:00,Ireland,10.68,53.1,276.37,4.24
2026-01-23 19:00:00,Ireland,9.91,47.15,211.53,1.55
2026-01-23 20:00:00,Ireland,8.19,39.17,154.51,4.11
2026-01-23 21:00:00,Ireland,7.36,35.14,263.91,0.48
2026-01-23 22:00:00,Ireland,13.1,34.8,175.7,1.43
2026-01-23 23:00:00,Ireland,9.94,29.91,146.99,4.26
2026-01-24 00:00:00,Ireland,9.17,32.06,213.65,3.64
2026-01-24 01:00:00,Ireland,10.58,31.03,310.63,2.35
2026-01-24 02:00:00,Ireland,7.98,33.89,229.27,1.11
2026-01-24 03:00:00,Ireland,6.82,32.97,252.57,3.59
2026-01-24 04:00:00,Ireland,11.89,41.27,300.14,3.23
2026-01-24 05:00:00,Ireland,8.2,43.99,182.55,4.53
2026-01-24 06:00:00,Ireland,11.19,48.78,198.53,2.19
2026-01-24 07:00:00,Ireland,9.45,57.49,358.75,0.46
2026-01-24 08:00:00,Ireland,12.18,57.03,314.41,1.7
2026-01-24 09:00:00,Ireland,13.23,62.15,283.93,3.19
2026-01-24 10:00:00,Ireland,14.7,70.08,261.09,0.92
2026-01-24 11:00:00,Ireland,8.7,70.95,270.34,2.09
2026-01-24 12:00:00,Ireland,12.24,70.47,276.21,0.06
2026-01-24 13:00:00,Ireland,14.04,66.43,237.93,4.88
2026-01-24 14:00:00,Ireland,12.51,66.05,170.46,1.93
2026-01-24 15:00:00,Ireland,18.53,62.47,213.67,0.93
2026-01-24 16:00:00,Ireland,18.45,59.27,217.75,2.68
2026-01-24 17:00:00,Ireland,13.32,54.79,254.7,2.57
2026-01-24 18:00:00,Ireland,14.14,51.82,257.35,1.82
2026-01-24 19:00:00,Ireland,12.96,45.22,291.56,0.82
2026-01-24 20:00:00,Ireland,13.42,40.22,192.78,0.06
2026-01-24 21:00:00,Ireland,11.48,40.74,267.74,4.36
2026-01-24 22:00:00,Ireland,11.08,36.75,215.48,1.19
2026-01-24 23:00:00,Ireland,9.87,30.41,207.19,0.29
2026-01-25 00:00:00,Ireland,5.79,32.1,343.63,3.0
2026-01-25 01:00:00,Ireland,12.02,31.47,319.23,3.63
2026-01-25 02:00:00,Ireland,9.49,31.6,254.77,2.46
2026-01-25 03:00:00,Ireland,6.18,38.07,248.1,4.18
2026-01-25 04:00:00,Ireland,6.76,40.51,159.22,0.77
2026-01-25 05:00:00,Ireland,6.66,44.24,297.4,0.39
2026-01-25 06:00:00,Ireland,7.55,50.11,282.93,1.04
2026-01-25 07:00:00,Ireland,11.83,54.88,253.77,3.89
2026-01-25 08:00:00,Ireland,13.44,59.74,194.09,1.54
2026-01-25 09:00:00,Ireland,17.55,62.26,253.94,2.69
2026-01-25 10:00:00,Ireland,14.3,61.97,325.66,2.25
2026-01-25 11:00:00,Ireland,16.02,68.52,297.78,3.3
2026-01-25 12:00:00,Ireland,14.3,69.55,279.57,0.59
2026-01-25 13:00:00,Ireland,13.19,69.59,268.05,4.94
2026-01-25 14:00:00,Ireland,16.03,66.55,167.58,2.67
2026-01-25 15:00:00,Ireland,16.35,66.19,194.89,3.33
2026-01-25 16:00:00,Ireland,13.75,60.43,208.1,3.83
2026-01-25 17:00:00,Ireland,16.79,55.28,254.65,4.68
2026-01-25 18:00:00,Ireland,14.16,51.24,295.81,4.5
2026-01-25 19:00:00,Ireland,11.52,44.18,360.16,3.5
2026-01-25 20:00:00,Ireland,11.59,43.52,242.63,4.25
2026-01-25 21:00:00,Ireland,12.37,35.23,338.48,3.68
2026-01-25 22:00:00,Ireland,9.1,32.7,246.06,3.84
2026-01-25 23:00:00,Ireland,4.3,30.83,208.35,2.61
2026-01-26 00:00:00,Ireland,7.81,30.66,195.66,0.17
2026-01-26 01:00:00,Ireland,7.49,30.43,353.1,2.6
2026-01-26 02:00:00,Ireland,8.85,35.23,211.37,0.34
2026-01-26 03:00:00,Ireland,8.36,36.76,218.58,1.58
2026-01-26 04:00:00,Ireland,10.51,39.88,239.47,2.72
2026-01-26 05:00:00,Ireland,13.25,43.85,341.57,4.27
2026-01-26 06:00:00,Ireland,7.95,49.04,292.18,4.54
2026-01-26 07:00:00,Ireland,9.99,58.16,234.49,3.71
2026-01-26 08:00:00,Ireland,17.91,60.26,253.07,2.28
2026-01-26 09:00:00,Ireland,12.93,64.8,220.09,3.25
2026-01-26 10:00:00,Ireland,13.96,67.15,282.62,1.1
2026-01-26 11:00:00,Ireland,17.06,69.34,243.46,0.85
2026-01-26 12:00:00,Ireland,12.34,71.11,273.56,0.76
2026-01-26 13:00:00,Ireland,14.33,66.4,209.18,3.23
2026-01-26 14:00:00,Ireland,16.73,68.1,284.78,2.58
2026-01-26 15:00:00,Ireland,13.89,63.64,353.46,3.94
2026-01-26 16:00:00,Ireland,17.59,60.22,297.51,1.3
2026-01-26 17:00:00,Ireland,13.72,54.62,243.42,0.84
2026-01-26 18:00:00,Ireland,13.61,47.9,213.7,3.0
2026-01-26 19:00:00,Ireland,15.08,47.07,233.5,2.55
2026-01-26 20:00:00,Ireland,12.89,39.71,302.78,3.17
2026-01-26 21:00:00,Ireland,12.24,35.79,185.83,3.94
2026-01-26 22:00:00,Ireland,9.74,29.87,264.71,4.7
2026-01-26 23:00:00,Ireland,11.49,31.45,281.93,3.78
2026-01-27 00:00:00,Ireland,6.2,33.01,267.73,3.66
2026-01-27 01:00:00,Ireland,10.4,30.56,322.73,0.46
2026-01-27 02:00:00,Ireland,6.55,33.03,279.23,2.88
2026-01-27 03:00:00,Ireland,8.15,37.09,284.86,1.41
2026-01-27 04:00:00,Ireland,10.21,39.23,279.13,0.29
2026-01-27 05:00:00,Ireland,11.16,42.12,123.75,3.4
2026-01-27 06:00:00,Ireland,10.22,49.56,148.89,3.42
2026-01-27 07:00:00,Ireland,8.53,56.9,311.53,3.56
2026-01-27 08:00:00,Ireland,12.72,57.41,267.8,0.82
2026-01-27 09:00:00,Ireland,11.68,63.06,241.21,2.66
2026-01-27 10:00:00,Ireland,12.06,65.29,276.01,0.04
2026-01-27 11:00:00,Ireland,14.61,71.48,228.92,2.27
2026-01-27 12:00:00,Ireland,15.02,66.56,238.24,3.3
2026-01-27 13:00:00,Ireland,13.13,64.89,280.22,3.97
2026-01-27 14:00:00,Ireland,14.97,70.8,216.63,0.35
2026-01-27 15:00:00,Ireland,14.36,62.93,183.47,2.75
2026-01-27 16:00:00,Ireland,14.56,60.78,344.62,0.2
2026-01-27 17:00:00,Ireland,19.03,56.83,200.69,0.88
2026-01-27 18:00:00,Ireland,9.03,48.69,240.69,4.29
2026-01-27 19:00:00,Ireland,11.21,42.61,186.33,3.12
2026-01-27 20:00:00,Ireland,10.29,44.87,165.11,4.4
2026-01-27 21:00:00,Ireland,13.6,38.41,122.3,4.62
2026-01-27 22:00:00,Ireland,11.57,33.21,191.62,0.45
2026-01-27 23:00:00,Ireland,10.12,32.42,250.42,4.86
2026-01-28 00:00:00,Ireland,9.24,31.28,233.63,2.2
2026-01-28 01:00:00,Ireland,13.07,30.56,250.07,0.09
2026-01-28 02:00:00,Ireland,8.8,29.48,286.9,1.46
2026-01-28 03:00:00,Ireland,11.28,37.63,267.55,2.53
2026-01-28 04:00:00,Ireland,10.24,41.9,331.34,0.69
2026-01-28 05:00:00,Ireland,8.57,44.68,291.94,2.4
2026-01-28 06:00:00,Ireland,5.98,50.8,235.32,1.84
2026-01-28 07:00:00,Ireland,11.61,55.56,312.94,4.61
2026-01-28 08:00:00,Ireland,9.59,61.76,143.22,0.12
2026-01-28 09:00:00,Ireland,13.56,63.03,303.21,0.89
2026-01-28 10:00:00,Ireland,12.2,66.92,256.4,1.5
2026-01-28 11:00:00,Ireland,14.66,71.18,280.3,0.36
2026-01-28 12:00:00,Ireland,17.44,70.2,251.92,1.09
2026-01-28 13:00:00,Ireland,11.16,70.39,200.14,3.32
2026-01-28 14:00:00,Ireland,16.86,68.36,174.43,3.52
2026-01-28 15:00:00,Ireland,13.59,65.83,264.59,1.51
2026-01-28 16:00:00,Ireland,12.87,62.88,221.08,3.18
2026-01-28 17:00:00,Ireland,15.4,55.82,233.66,1.28
2026-01-28 18:00:00,Ireland,13.78,51.07,254.65,2.23
2026-01-28 19:00:00,Ireland,11.24,49.25,312.51,1.02
2026-01-28 20:00:00,Ireland,13.99,39.39,234.57,3.73
2026-01-28 21:00:00,Ireland,9.92,35.03,286.74,3.77
2026-01-28 22:00:00,Ireland,11.91,32.82,240.61,0.66
2026-01-28 23:00:00,Ireland,9.47,31.32,288.97,4.74
2026-01-29 00:00:00,Ireland,7.37,33.16,237.48,1.98
2026-01-29 01:00:00,Ireland,6.69,28.32,316.39,2.56
2026-01-29 02:00:00,Ireland,6.31,33.25,280.16,3.72
2026-01-29 03:00:00,Ireland,9.48,39.68,260.92,4.65
2026-01-29 04:00:00,Ireland,10.39,38.46,147.54,3.94
2026-01-29 05:00:00,Ireland,5.22,44.78,307.26,1.07
2026-01-29 06:00:00,Ireland,8.48,51.88,297.71,2.29
2026-01-29 07:00:00,Ireland,11.68,52.25,385.51,1.93
2026-01-29 08:00:00,Ireland,13.85,59.67,257.98,3.46
2026-01-29 09:00:00,Ireland,16.35,62.27,256.64,0.24
2026-01-29 10:00:00,Ireland,13.73,67.77,204.32,2.72
2026-01-29 11:00:00,Ireland,14.5,67.7,196.44,2.93
2026-01-29 12:00:00,Ireland,14.5,68.66,235.6,2.2
2026-01-29 13:00:00,Ireland,11.28,68.86,304.59,2.29
2026-01-29 14:00:00,Ireland,17.13,63.08,263.41,2.38
2026-01-29 15:00:00,Ireland,14.59,66.24,249.95,2.56
2026-01-29 16:00:00,Ireland,17.72,58.8,227.26,0.98
2026-01-29 17:00:00,Ireland,14.66,54.28,360.14,2.21
2026-01-29 18:00:00,Ireland,14.59,46.45,256.75,4.09
2026-01-29 19:00:00,Ireland,11.84,46.65,224.77,1.91
2026-01-29 20:00:00,Ireland,10.46,41.03,122.85,2.68
2026-01-29 21:00:00,Ireland,7.69,36.18,275.76,2.05
2026-01-29 22:00:00,Ireland,11.11,35.89,352.09,4.74
2026-01-29 23:00:00,Ireland,10.42,29.21,255.62,3.13
2026-01-30 00:00:00,Ireland,7.82,25.76,314.49,1.06
2026-01-30 01:00:00,Ireland,8.9,31.09,258.3,4.47
2026-01-30 02:00:00,Ireland,8.17,33.31,177.64,1.75
2026-01-30 03:00:00,Ireland,9.7,32.88,259.44,4.63
2026-01-30 04:00:00,Ireland,5.18,36.95,228.29,0.95
2026-01-30 05:00:00,Ireland,8.88,42.6,164.16,3.5
2026-01-30 06:00:00,Ireland,13.04,46.92,217.57,1.62
2026-01-30 07:00:00,Ireland,7.43,56.42,190.18,0.25
2026-01-30 08:00:00,Ireland,12.34,64.17,227.1,1.77
2026-01-30 09:00:00,Ireland,12.54,64.56,246.75,0.98
2026-01-30 10:00:00,Ireland,17.63,68.73,234.35,1.78
2026-01-30 11:00:00,Ireland,17.54,67.2,233.15,1.88
2026-01-30 12:00:00,Ireland,18.45,70.74,162.37,5.0
2026-01-30 13:00:00,Ireland,12.85,70.78,258.21,1.99
2026-01-30 14:00:00,Ireland,14.89,64.64,251.09,3.95
2026-01-30 15:00:00,Ireland,15.79,62.11,179.6,0.33
2026-01-30 16:00:00,Ireland,14.65,61.16,203.08,4.78
2026-01-30 17:00:00,Ireland,16.75,54.73,232.91,0.74
2026-01-30 18:00:00,Ireland,12.55,49.26,324.09,1.78
2026-01-30 19:00:00,Ireland,9.71,41.44,327.32,4.92
2026-01-30 20:00:00,Ireland,9.43,42.6,263.75,4.64
2026-01-30 21:00:00,Ireland,13.66,35.13,188.52,1.96
2026-01-30 22:00:00,Ireland,9.75,35.29,332.09,2.73
2026-01-30 23:00:00,Ireland,9.8,32.74,232.19,4.6
2026-01-01 00:00:00,Wyoming,9.44,27.59,350.43,0.0
2026-01-01 01:00:00,Wyoming,5.96,32.89,349.55,0.0
2026-01-01 02:00:00,Wyoming,2.8,32.92,344.06,0.0
2026-01-01 03:00:00,Wyoming,8.25,38.41,344.01,0.0
2026-01-01 04:00:00,Wyoming,4.29,40.52,349.65,0.0
2026-01-01 05:00:00,Wyoming,8.38,41.85,339.56,0.0
2026-01-01 06:00:00,Wyoming,12.82,50.74,330.56,0.0
2026-01-01 07:00:00,Wyoming,10.47,52.19,320.95,0.0
2026-01-01 08:00:00,Wyoming,12.63,62.04,320.3,0.0
2026-01-01 09:00:00,Wyoming,16.35,64.71,294.75,0.0
2026-01-01 10:00:00,Wyoming,25.93,69.04,268.59,0.0
2026-01-01 11:00:00,Wyoming,22.01,65.6,251.63,0.0
2026-01-01 12:00:00,Wyoming,23.38,69.78,256.62,0.0
2026-01-01 13:00:00,Wyoming,23.41,70.19,251.15,0.0
2026-01-01 14:00:00,Wyoming,24.54,69.57,259.47,0.0
2026-01-01 15:00:00,Wyoming,24.9,61.18,255.74,0.0
2026-01-01 16:00:00,Wyoming,23.81,55.14,232.19,0.0
2026-01-01 17:00:00,Wyoming,18.23,52.19,264.82,0.0
2026-01-01 18:00:00,Wyoming,18.55,50.21,257.78,0.0
2026-01-01 19:00:00,Wyoming,16.22,42.81,282.0,0.0
2026-01-01 20:00:00,Wyoming,14.54,36.36,296.54,0.0
2026-01-01 21:00:00,Wyoming,11.75,35.74,308.12,0.0
2026-01-01 22:00:00,Wyoming,13.13,32.37,327.32,0.0
2026-01-01 23:00:00,Wyoming,5.75,34.94,300.5,0.0
2026-01-02 00:00:00,Wyoming,4.29,31.46,342.7,0.0
2026-01-02 01:00:00,Wyoming,5.45,29.85,358.6,0.0
2026-01-02 02:00:00,Wyoming,4.41,31.93,358.34,0.0
2026-01-02 03:00:00,Wyoming,6.87,36.84,356.21,0.0
2026-01-02 04:00:00,Wyoming,6.63,39.1,349.19,0.0
2026-01-02 05:00:00,Wyoming,6.83,42.76,335.26,0.0
2026-01-02 06:00:00,Wyoming,12.54,48.34,323.43,0.0
2026-01-02 07:00:00,Wyoming,12.95,54.72,307.08,0.0
2026-01-02 08:00:00,Wyoming,14.86,62.8,279.92,0.0
2026-01-02 09:00:00,Wyoming,14.89,62.91,273.02,0.0
2026-01-02 10:00:00,Wyoming,20.69,68.02,278.15,0.0
2026-01-02 11:00:00,Wyoming,23.07,66.98,280.86,0.0
2026-01-02 12:00:00,Wyoming,25.14,66.91,233.25,0.0
2026-01-02 13:00:00,Wyoming,28.01,69.86,274.77,0.0
2026-01-02 14:00:00,Wyoming,28.9,69.74,232.63,0.0
2026-01-02 15:00:00,Wyoming,25.04,61.89,246.61,0.0
2026-01-02 16:00:00,Wyoming,25.19,59.83,255.86,0.0
2026-01-02 17:00:00,Wyoming,19.8,52.77,254.74,0.0
2026-01-02 18:00:00,Wyoming,21.57,52.23,281.95,0.0
2026-01-02 19:00:00,Wyoming,18.19,43.36,299.02,0.0
2026-01-02 20:00:00,Wyoming,13.93,38.83,306.51,0.0
2026-01-02 21:00:00,Wyoming,10.84,34.03,328.05,0.0
2026-01-02 22:00:00,Wyoming,10.83,32.85,322.5,0.0
2026-01-02 23:00:00,Wyoming,8.07,30.58,343.07,0.0
2026-01-03 00:00:00,Wyoming,7.02,23.85,330.21,0.0
2026-01-03 01:00:00,Wyoming,6.32,30.67,349.68,0.0
2026-01-03 02:00:00,Wyoming,5.56,30.52,350.79,0.0
2026-01-03 03:00:00,Wyoming,5.85,37.66,359.01,0.0
2026-01-03 04:00:00,Wyoming,6.1,37.77,326.16,0.0
2026-01-03 05:00:00,Wyoming,6.9,45.83,322.51,0.0
2026-01-03 06:00:00,Wyoming,9.47,52.45,329.82,0.0
2026-01-03 07:00:00,Wyoming,13.23,54.31,334.32,0.0
2026-01-03 08:00:00,Wyoming,13.96,58.8,299.08,0.0
2026-01-03 09:00:00,Wyoming,14.34,60.73,286.02,0.0
2026-01-03 10:00:00,Wyoming,19.74,67.09,268.38,0.0
2026-01-03 11:00:00,Wyoming,19.67,70.95,258.11,0.0
2026-01-03 12:00:00,Wyoming,24.01,66.0,262.81,0.0
2026-01-03 13:00:00,Wyoming,25.65,73.71,240.26,0.0
2026-01-03 14:00:00,Wyoming,26.51,63.83,247.36,0.0
2026-01-03 15:00:00,Wyoming,22.97,67.69,256.48,0.0
2026-01-03 16:00:00,Wyoming,23.28,59.89,260.3,0.0
2026-01-03 17:00:00,Wyoming,21.18,55.6,266.61,0.0
2026-01-03 18:00:00,Wyoming,19.22,46.08,282.17,0.0
2026-01-03 19:00:00,Wyoming,19.96,47.87,292.6,0.0
2026-01-03 20:00:00,Wyoming,16.97,39.46,279.36,0.0
2026-01-03 21:00:00,Wyoming,11.26,34.2,311.94,0.0
2026-01-03 22:00:00,Wyoming,10.31,33.41,336.21,0.0
2026-01-03 23:00:00,Wyoming,6.32,32.25,338.55,0.0
2026-01-04 00:00:00,Wyoming,8.55,30.95,330.25,0.0
2026-01-04 01:00:00,Wyoming,9.91,28.5,362.16,0.0
2026-01-04 02:00:00,Wyoming,5.98,32.67,340.56,0.0
2026-01-04 03:00:00,Wyoming,2.16,36.56,354.47,0.0
2026-01-04 04:00:00,Wyoming,7.21,41.79,356.09,0.0
2026-01-04 05:00:00,Wyoming,8.18,46.12,323.79,0.0
2026-01-04 06:00:00,Wyoming,7.65,48.57,327.12,0.0
2026-01-04 07:00:00,Wyoming,10.27,55.96,302.63,0.0
2026-01-04 08:00:00,Wyoming,15.83,60.7,292.82,0.0
2026-01-04 09:00:00,Wyoming,19.29,62.91,288.73,0.0
2026-01-04 10:00:00,Wyoming,18.84,68.85,281.88,0.0
2026-01-04 11:00:00,Wyoming,18.39,72.91,274.06,0.0
2026-01-04 12:00:00,Wyoming,22.65,71.26,258.21,0.0
2026-01-04 13:00:00,Wyoming,26.02,67.92,238.15,0.0
2026-01-04 14:00:00,Wyoming,26.35,68.36,255.69,0.0
2026-01-04 15:00:00,Wyoming,24.8,61.5,229.82,0.0
2026-01-04 16:00:00,Wyoming,20.85,62.94,266.45,0.0
2026-01-04 17:00:00,Wyoming,17.7,56.54,262.61,0.0
2026-01-04 18:00:00,Wyoming,18.35,51.94,264.55,0.0
2026-01-04 19:00:00,Wyoming,18.85,46.78,301.91,0.0
2026-01-04 20:00:00,Wyoming,14.65,40.06,294.07,0.0
2026-01-04 21:00:00,Wyoming,14.89,38.83,307.67,0.0
2026-01-04 22:00:00,Wyoming,13.18,35.39,329.81,0.0
2026-01-04 23:00:00,Wyoming,9.03,31.37,329.71,0.0
2026-01-05 00:00:00,Wyoming,5.55,31.82,345.25,0.0
2026-01-05 01:00:00,Wyoming,6.06,27.05,346.64,0.0
2026-01-05 02:00:00,Wyoming,4.07,29.11,366.72,0.0
2026-01-05 03:00:00,Wyoming,6.99,32.99,353.51,0.0
2026-01-05 04:00:00,Wyoming,6.83,41.01,356.88,0.0
2026-01-05 05:00:00,Wyoming,7.88,46.11,325.9,0.0
2026-01-05 06:00:00,Wyoming,10.55,52.13,337.92,0.0
2026-01-05 07:00:00,Wyoming,13.0,56.28,313.99,0.0
2026-01-05 08:00:00,Wyoming,16.33,60.9,275.64,0.0
2026-01-05 09:00:00,Wyoming,19.46,64.07,287.53,0.0
2026-01-05 10:00:00,Wyoming,18.2,67.11,256.85,0.0
2026-01-05 11:00:00,Wyoming,23.24,69.48,262.73,0.0
2026-01-05 12:00:00,Wyoming,28.2,72.16,258.63,0.0
2026-01-05 13:00:00,Wyoming,26.3,69.15,261.25,0.0
2026-01-05 14:00:00,Wyoming,24.16,69.37,270.99,0.0
2026-01-05 15:00:00,Wyoming,24.78,64.31,248.55,0.0
2026-01-05 16:00:00,Wyoming,22.13,55.67,268.42,0.0
2026-01-05 17:00:00,Wyoming,20.37,58.36,262.39,0.0
2026-01-05 18:00:00,Wyoming,20.69,47.78,276.89,0.0
2026-01-05 19:00:00,Wyoming,15.84,42.84,272.72,0.0
2026-01-05 20:00:00,Wyoming,16.26,40.74,296.89,0.0
2026-01-05 21:00:00,Wyoming,11.29,37.34,319.69,0.0
2026-01-05 22:00:00,Wyoming,9.46,29.62,331.34,0.0
2026-01-05 23:00:00,Wyoming,10.19,27.76,341.48,0.0
2026-01-06 00:00:00,Wyoming,5.48,30.26,344.81,0.0
2026-01-06 01:00:00,Wyoming,6.34,31.79,340.68,0.0
2026-01-06 02:00:00,Wyoming,4.69,35.95,335.71,0.0
2026-01-06 03:00:00,Wyoming,4.59,40.04,343.34,0.0
2026-01-06 04:00:00,Wyoming,8.02,38.59,370.31,0.0
2026-01-06 05:00:00,Wyoming,6.99,41.08,334.03,0.0
2026-01-06 06:00:00,Wyoming,12.06,48.65,309.83,0.0
2026-01-06 07:00:00,Wyoming,16.04,52.8,315.95,0.0
2026-01-06 08:00:00,Wyoming,15.26,60.21,311.57,0.0
2026-01-06 09:00:00,Wyoming,17.31,65.87,282.04,0.0
2026-01-06 10:00:00,Wyoming,20.69,66.5,278.23,0.0
2026-01-06 11:00:00,Wyoming,19.68,72.54,262.23,0.0
2026-01-06 12:00:00,Wyoming,23.64,72.4,251.15,0.0
2026-01-06 13:00:00,Wyoming,24.15,69.64,266.1,0.0
2026-01-06 14:00:00,Wyoming,29.11,64.65,251.59,0.0
2026-01-06 15:00:00,Wyoming,25.33,61.46,254.75,0.0
2026-01-06 16:00:00,Wyoming,22.88,58.8,250.01,0.0
2026-01-06 17:00:00,Wyoming,21.33,57.21,269.52,0.0
2026-01-06 18:00:00,Wyoming,18.58,51.23,299.8,0.0
2026-01-06 19:00:00,Wyoming,20.11,45.62,285.05,0.0
2026-01-06 20:00:00,Wyoming,15.97,43.14,296.47,0.0
2026-01-06 21:00:00,Wyoming,14.18,35.22,330.6,0.0
2026-01-06 22:00:00,Wyoming,7.75,30.87,325.38,0.0
2026-01-06 23:00:00,Wyoming,5.78,29.42,334.95,0.0
2026-01-07 00:00:00,Wyoming,7.85,29.67,347.88,0.0
2026-01-07 01:00:00,Wyoming,3.36,28.47,351.92,0.0
2026-01-07 02:00:00,Wyoming,5.08,35.66,351.66,0.0
2026-01-07 03:00:00,Wyoming,1.08,34.12,341.04,0.0
2026-01-07 04:00:00,Wyoming,4.46,41.55,329.14,0.0
2026-01-07 05:00:00,Wyoming,9.37,47.01,328.38,0.0
2026-01-07 06:00:00,Wyoming,7.9,53.12,327.5,0.0
2026-01-07 07:00:00,Wyoming,14.33,56.93,293.59,0.0
2026-01-07 08:00:00,Wyoming,13.4,60.42,308.3,0.0
2026-01-07 09:00:00,Wyoming,16.59,64.29,285.3,0.0
2026-01-07 10:00:00,Wyoming,20.1,65.62,280.88,0.0
2026-01-07 11:00:00,Wyoming,21.64,72.78,266.06,0.0
2026-01-07 12:00:00,Wyoming,22.72,72.96,254.61,0.0
2026-01-07 13:00:00,Wyoming,21.19,70.23,264.33,0.0
2026-01-07 14:00:00,Wyoming,21.25,69.02,245.75,0.0
2026-01-07 15:00:00,Wyoming,24.67,64.78,266.83,0.0
2026-01-07 16:00:00,Wyoming,22.51,60.74,255.45,0.0
2026-01-07 17:00:00,Wyoming,19.66,56.42,269.72,0.0
2026-01-07 18:00:00,Wyoming,23.95,49.37,277.25,0.0
2026-01-07 19:00:00,Wyoming,16.88,50.59,300.46,0.0
2026-01-07 20:00:00,Wyoming,13.51,39.59,305.61,0.0
2026-01-07 21:00:00,Wyoming,13.85,36.22,317.84,0.0
2026-01-07 22:00:00,Wyoming,13.38,35.61,310.84,0.0
2026-01-07 23:00:00,Wyoming,9.38,29.02,336.29,0.0
2026-01-08 00:00:00,Wyoming,5.28,34.2,370.22,0.0
2026-01-08 01:00:00,Wyoming,6.62,30.55,355.08,0.0
2026-01-08 02:00:00,Wyoming,2.75,33.47,344.52,0.0
2026-01-08 03:00:00,Wyoming,0.09,37.3,340.15,0.0
2026-01-08 04:00:00,Wyoming,5.72,42.5,360.16,0.0
2026-01-08 05:00:00,Wyoming,6.18,43.72,331.63,0.0
2026-01-08 06:00:00,Wyoming,5.77,51.57,316.92,0.0
2026-01-08 07:00:00,Wyoming,10.68,54.51,301.27,0.0
2026-01-08 08:00:00,Wyoming,14.97,60.17,304.21,0.0
2026-01-08 09:00:00,Wyoming,17.26,66.36,293.5,0.0
2026-01-08 10:00:00,Wyoming,20.93,71.62,280.23,0.0
2026-01-08 11:00:00,Wyoming,24.46,68.93,274.1,0.0
2026-01-08 12:00:00,Wyoming,23.28,69.11,260.65,0.0
2026-01-08 13:00:00,Wyoming,24.41,69.41,249.17,0.0
2026-01-08 14:00:00,Wyoming,21.63,67.86,249.46,0.0
2026-01-08 15:00:00,Wyoming,24.55,62.39,247.78,0.0
2026-01-08 16:00:00,Wyoming,21.22,59.6,266.27,0.0
